age,fnlwgt,capital-gain,class
24,289886,0, <=50K
50,146015,0, >50K
40,216237,0, >50K
36,416745,0, <=50K
32,202952,0, <=50K
44,167725,0, <=50K
51,165637,0, <=50K
59,43280,0, <=50K
65,118779,0, <=50K
24,191269,0, <=50K
27,247507,0, <=50K
51,239155,0, <=50K
48,182862,0, >50K
39,33886,0, <=50K
28,444304,0, <=50K
19,187161,0, <=50K
49,116892,0, <=50K
51,176813,0, <=50K
59,151616,0, <=50K
18,240747,0, <=50K
50,75472,4386, <=50K
45,320818,0, >50K
30,235271,0, >50K
37,166497,0, <=50K
44,344060,0, >50K
33,221196,0, <=50K
61,113544,0, >50K
61,321117,0, <=50K
38,79619,0, >50K
22,42004,0, <=50K
36,135289,0, <=50K
44,320984,5178, >50K
37,203070,0, <=50K
31,32406,0, <=50K
54,99185,15024, >50K
20,205839,0, <=50K
63,150389,0, >50K
48,243631,7688, >50K
33,163003,0, <=50K
31,231263,4650, <=50K
38,200818,0, >50K
45,247379,0, >50K
48,349151,0, <=50K
53,22154,0, <=50K
55,176317,0, <=50K
38,22245,0, >50K
29,236436,0, <=50K
36,354078,0, >50K
42,166813,0, <=50K
50,358740,0, <=50K
75,208426,0, <=50K
46,265266,0, >50K
52,31838,0, <=50K
27,175034,0, <=50K
43,413297,0, <=50K
31,106347,0, <=50K
23,174754,0, <=50K
34,441454,0, <=50K
41,209344,0, <=50K
31,185732,0, <=50K
42,65372,0, <=50K
35,33975,0, >50K
55,326297,0, <=50K
36,194630,0, <=50K
65,167414,0, >50K
38,165799,0, <=50K
62,192866,0, <=50K
54,166459,99999, >50K
49,148995,0, <=50K
34,190040,0, <=50K
32,209432,0, <=50K
51,229465,15024, >50K
48,397466,0, <=50K
30,283767,0, <=50K
52,202452,0, <=50K
28,218555,0, <=50K
29,128604,0, <=50K
38,65466,0, <=50K
57,141326,0, >50K
43,369468,0, >50K
37,136137,0, <=50K
30,236770,0, <=50K
53,89534,0, >50K
69,195779,0, <=50K
73,29778,0, <=50K
22,153516,0, <=50K
31,163594,0, <=50K
38,189623,0, >50K
50,343748,0, <=50K
37,387430,0, <=50K
44,409505,0, <=50K
47,200734,0, <=50K
27,115831,0, <=50K
28,150296,0, <=50K
25,323545,0, <=50K
20,232577,0, <=50K
51,152754,0, >50K
46,129007,0, >50K
67,171584,6514, >50K
47,386136,0, <=50K
42,342865,0, <=50K
52,186785,0, <=50K
42,158926,0, >50K
65,36039,0, >50K
21,164019,0, <=50K
50,88926,5178, >50K
46,188861,0, <=50K
47,370119,15024, >50K
57,182062,0, <=50K
37,37238,0, <=50K
50,421132,0, <=50K
58,178660,0, <=50K
63,795830,0, <=50K
39,278403,0, <=50K
46,279661,0, <=50K
36,113397,0, <=50K
26,280093,0, <=50K
21,236696,0, <=50K
41,265266,0, <=50K
44,34935,0, <=50K
22,58222,0, <=50K
29,301010,0, <=50K
29,419721,0, <=50K
58,186791,0, >50K
36,180686,0, <=50K
30,209103,0, <=50K
37,32668,0, >50K
29,256956,0, <=50K
26,202203,0, <=50K
43,85995,0, <=50K
49,125421,0, >50K
45,283037,0, <=50K
28,192932,0, <=50K
20,244689,0, <=50K
51,179646,0, <=50K
32,509350,0, >50K
24,96279,0, <=50K
35,119098,7298, >50K
35,327120,0, <=50K
41,144928,0, >50K
48,55237,0, >50K
61,101265,1471, <=50K
20,114874,0, <=50K
27,190525,0, >50K
55,121912,0, >50K
39,83893,0, >50K
17,138507,0, <=50K
47,256522,0, <=50K
52,168381,0, >50K
24,293579,0, <=50K
29,285290,0, <=50K
25,188488,0, <=50K
20,324469,0, <=50K
23,275244,0, <=50K
57,265099,0, <=50K
51,146767,0, >50K
33,40681,3674, <=50K
39,174938,0, <=50K
40,240124,0, >50K
71,269708,2329, <=50K
38,34180,0, <=50K
28,225904,0, <=50K
57,89392,0, <=50K
47,46857,0, <=50K
59,105363,0, <=50K
26,195105,0, <=50K
35,184117,0, <=50K
61,134768,0, >50K
17,145886,0, <=50K
36,153078,0, >50K
62,225652,3411, <=50K
34,467108,0, >50K
32,199765,7688, >50K
42,173938,0, <=50K
39,191161,0, <=50K
58,132606,0, <=50K
61,30073,0, >50K
40,155190,0, <=50K
31,42900,0, <=50K
36,191161,0, <=50K
23,181820,0, <=50K
33,105974,0, <=50K
52,146378,0, >50K
22,103440,0, <=50K
51,203435,0, <=50K
31,168312,0, <=50K
49,257764,0, <=50K
49,171301,0, <=50K
53,225339,0, <=50K
52,152234,99999, >50K
20,444554,0, <=50K
26,403788,0, <=50K
61,190997,0, <=50K
43,221550,0, <=50K
46,98929,0, <=50K
43,169203,0, <=50K
41,102332,0, <=50K
44,230684,0, <=50K
54,449257,0, <=50K
65,198766,20051, >50K
32,97429,0, <=50K
25,208999,0, <=50K
23,37072,0, <=50K
25,163101,0, <=50K
19,119075,0, <=50K
37,137314,0, <=50K
45,127303,0, <=50K
37,349116,0, <=50K
40,266324,0, >50K
19,194095,0, <=50K
17,46496,0, <=50K
27,29904,0, <=50K
40,289403,0, >50K
59,226922,0, <=50K
19,234151,0, <=50K
43,238287,0, <=50K
42,230624,0, >50K
54,398212,5013, <=50K
54,114758,0, <=50K
51,246519,2105, <=50K
50,137815,0, >50K
40,260696,0, <=50K
55,325007,0, <=50K
50,113176,0, <=50K
31,66815,0, <=50K
42,51795,0, <=50K
24,241523,0, >50K
30,30226,0, <=50K
39,352628,0, >50K
37,143912,0, <=50K
33,130021,0, <=50K
48,329778,0, <=50K
43,196945,0, <=50K
39,24342,0, >50K
53,34368,0, >50K
52,173839,0, <=50K
28,73211,0, <=50K
32,86723,0, <=50K
31,179186,0, >50K
31,127610,0, >50K
47,115070,0, <=50K
19,172582,0, <=50K
40,256202,0, <=50K
40,202872,0, <=50K
41,184102,0, <=50K
53,130703,0, <=50K
46,134727,0, <=50K
45,36228,4386, >50K
39,297847,3411, <=50K
19,213644,0, <=50K
57,173796,0, >50K
49,147322,0, <=50K
59,296253,0, <=50K
32,180871,0, >50K
18,169882,594, <=50K
35,211115,0, <=50K
58,183870,0, <=50K
28,441620,0, <=50K
36,218542,0, >50K
41,141327,0, <=50K
47,67716,0, >50K
50,175339,0, <=50K
61,347089,0, <=50K
36,336595,0, >50K
38,27997,0, <=50K
56,145574,0, >50K
50,30447,0, <=50K
45,256866,5013, <=50K
44,120837,0, <=50K
51,185283,0, >50K
44,229466,0, >50K
25,298225,0, <=50K
60,185749,0, <=50K
17,333100,1055, <=50K
49,125892,0, >50K
46,563883,0, >50K
56,311249,0, <=50K
25,221757,3325, <=50K
22,310152,0, <=50K
76,211453,0, <=50K
41,94113,0, >50K
48,192945,7688, >50K
46,161508,0, <=50K
30,177675,0, >50K
39,51100,0, >50K
40,100584,0, <=50K
70,163003,0, <=50K
35,67728,0, <=50K
49,101320,0, <=50K
24,42706,0, <=50K
40,228535,7298, >50K
61,120939,0, >50K
25,98283,0, <=50K
28,216481,0, <=50K
69,208869,0, <=50K
22,207940,0, <=50K
47,34248,0, <=50K
38,83727,0, <=50K
26,183077,0, <=50K
17,197850,0, <=50K
33,235271,0, <=50K
43,35236,0, <=50K
58,255822,0, >50K
53,263925,99999, >50K
26,256263,0, <=50K
43,293535,0, >50K
31,209448,2105, <=50K
30,57651,0, <=50K
25,174592,0, <=50K
57,278763,0, <=50K
37,175232,0, >50K
32,402812,0, <=50K
26,101150,0, <=50K
45,103538,0, >50K
53,156877,15024, >50K
27,23940,0, <=50K
28,210295,0, >50K
32,80058,0, >50K
35,187119,0, <=50K
36,105021,0, >50K
19,225775,0, <=50K
37,395831,0, >50K
49,50282,3325, <=50K
20,32732,0, <=50K
64,179436,15024, >50K
60,290593,0, <=50K
32,123253,0, <=50K
58,48433,0, <=50K
42,245317,0, <=50K
20,431745,0, <=50K
42,436006,0, <=50K
25,224943,0, <=50K
30,167990,15024, >50K
37,217054,0, >50K
66,298834,0, <=50K
59,125000,0, >50K
44,123983,0, <=50K
46,155489,0, >50K
59,284834,2885, <=50K
25,212495,0, <=50K
17,32124,0, <=50K
47,246891,0, <=50K
47,141483,0, <=50K
30,31985,0, <=50K
20,170800,0, <=50K
26,166295,0, <=50K
20,231286,0, <=50K
33,159322,0, <=50K
48,176026,0, <=50K
52,118025,99999, >50K
37,26898,0, <=50K
47,232628,0, <=50K
40,85995,0, >50K
48,125421,0, >50K
49,245305,0, >50K
50,73493,0, <=50K
30,197058,0, <=50K
34,122116,0, <=50K
43,75742,0, <=50K
22,214731,0, <=50K
35,265954,0, <=50K
26,197156,0, <=50K
62,162245,0, <=50K
39,203070,0, <=50K
59,165695,0, <=50K
69,473040,0, <=50K
27,168107,0, <=50K
17,163494,0, <=50K
38,180342,0, <=50K
41,122381,0, >50K
27,148069,0, <=50K
23,200973,0, <=50K
17,130806,0, <=50K
56,117148,0, <=50K
24,213977,0, <=50K
62,134768,7688, >50K
44,139338,0, <=50K
23,315877,0, <=50K
41,195124,0, <=50K
25,352057,0, <=50K
21,236684,0, <=50K
18,208447,0, <=50K
45,149640,0, <=50K
75,111177,25124, >50K
51,154342,0, <=50K
42,141459,0, <=50K
47,111797,0, <=50K
29,111900,0, <=50K
33,78707,0, <=50K
43,160574,0, <=50K
20,174714,0, <=50K
19,62534,0, <=50K
44,216907,0, >50K
24,198148,0, <=50K
19,124265,0, <=50K
49,261059,2176, <=50K
52,208137,0, <=50K
38,257250,0, <=50K
24,147253,0, <=50K
32,244268,0, <=50K
72,213255,0, <=50K
26,266912,0, >50K
31,169104,0, <=50K
29,200511,0, <=50K
39,128715,10520, >50K
48,65535,0, <=50K
40,103395,0, >50K
51,71046,0, <=50K
28,125442,0, <=50K
22,169188,0, <=50K
23,121471,0, <=50K
65,207281,0, <=50K
26,46097,0, <=50K
20,206671,1055, <=50K
55,98361,15024, >50K
38,322143,0, <=50K
33,149184,0, >50K
33,119829,0, <=50K
37,910398,0, <=50K
19,176570,0, <=50K
24,216129,0, <=50K
30,27207,0, <=50K
57,68830,0, <=50K
22,178818,0, <=50K
57,236944,0, >50K
46,273771,0, <=50K
67,318533,0, <=50K
35,451940,0, <=50K
47,102318,0, <=50K
39,379350,0, <=50K
50,21095,0, <=50K
58,211547,0, <=50K
36,85272,0, >50K
45,46406,0, >50K
54,53833,0, >50K
26,161007,0, <=50K
60,53707,0, >50K
46,370119,99999, >50K
26,310907,0, <=50K
32,375833,0, <=50K
38,107513,0, <=50K
48,58683,0, >50K
44,179557,0, >50K
37,70240,0, <=50K
44,147206,0, <=50K
31,175548,0, <=50K
61,163174,0, >50K
51,126010,0, <=50K
52,147876,15024, >50K
45,428350,0, <=50K
36,200904,0, <=50K
39,328466,2407, <=50K
67,258973,0, <=50K
40,345969,0, >50K
27,127796,0, <=50K
37,405723,0, <=50K
57,175942,0, >50K
27,284196,0, <=50K
28,89718,2202, <=50K
34,175761,0, >50K
54,206369,5178, >50K
52,158993,0, <=50K
42,285066,0, >50K
48,126754,15024, >50K
65,209280,6514, >50K
55,52888,0, <=50K
71,133821,0, >50K
33,240763,0, <=50K
30,39054,0, <=50K
35,119272,0, >50K
59,143372,0, <=50K
19,323421,0, <=50K
36,136028,0, <=50K
26,163189,0, <=50K
34,202729,0, <=50K
41,421871,0, >50K
44,120277,15024, >50K
26,211798,0, <=50K
47,198901,0, <=50K
18,214617,0, <=50K
55,179715,0, <=50K
49,107231,0, <=50K
44,110355,0, >50K
43,184378,0, <=50K
62,273454,0, <=50K
44,443040,0, <=50K
39,71701,0, <=50K
50,160151,0, >50K
35,107991,0, <=50K
52,94391,0, <=50K
46,99835,0, >50K
44,43711,7688, >50K
43,83756,0, <=50K
51,120914,2961, <=50K
20,180052,0, <=50K
47,170846,0, >50K
43,37937,0, <=50K
64,168340,0, >50K
24,38455,0, <=50K
27,128059,0, <=50K
32,420895,0, <=50K
37,166744,0, <=50K
26,238768,0, <=50K
43,176270,99999, >50K
50,140592,0, <=50K
20,211466,0, <=50K
37,188540,0, >50K
43,39581,0, <=50K
37,171150,0, >50K
53,117496,0, <=50K
44,145160,0, >50K
25,28520,0, <=50K
17,103851,1055, <=50K
19,375077,0, <=50K
53,281590,15024, >50K
44,151504,0, <=50K
51,415287,0, >50K
49,32212,0, <=50K
35,123606,0, <=50K
44,202565,0, <=50K
54,177927,0, <=50K
37,256723,0, <=50K
18,46247,0, <=50K
24,266926,0, <=50K
29,112031,0, <=50K
22,376277,0, <=50K
35,168817,0, <=50K
56,187487,0, >50K
32,158784,0, <=50K
24,67222,0, <=50K
43,201723,0, >50K
73,267408,0, <=50K
47,168191,0, <=50K
49,105444,0, <=50K
38,156728,0, >50K
31,148600,0, <=50K
39,19914,0, <=50K
42,190767,0, <=50K
41,233955,0, >50K
35,30381,0, >50K
38,187069,0, <=50K
31,367314,0, <=50K
51,101119,0, <=50K
38,86551,0, >50K
40,218995,0, >50K
21,57711,0, <=50K
44,303521,0, <=50K
55,199067,0, >50K
29,247445,0, <=50K
49,186078,0, >50K
31,77634,0, <=50K
24,180060,6849, <=50K
46,56482,0, <=50K
26,314177,0, <=50K
35,239755,0, <=50K
27,377680,0, <=50K
64,134960,15024, >50K
26,294493,0, <=50K
21,32616,0, <=50K
45,182655,0, >50K
57,52267,0, <=50K
30,117963,0, >50K
45,98881,0, <=50K
50,196963,0, <=50K
38,166988,0, <=50K
43,193459,0, <=50K
42,182342,0, <=50K
32,496743,0, <=50K
20,154781,0, <=50K
27,219371,0, <=50K
45,99179,0, <=50K
40,224910,0, <=50K
38,304651,0, <=50K
37,349689,0, <=50K
60,106850,0, <=50K
53,196328,0, >50K
25,169323,0, <=50K
47,162924,0, <=50K
40,34037,0, <=50K
51,167651,0, <=50K
19,197384,0, <=50K
42,251795,0, >50K
65,266081,0, <=50K
41,165309,0, <=50K
28,215873,0, <=50K
46,133938,27828, >50K
49,159816,99999, >50K
24,228424,0, <=50K
32,195576,0, <=50K
71,105200,6767, <=50K
26,167350,3103, >50K
29,52199,0, <=50K
50,171338,99999, >50K
51,120173,3103, >50K
17,158762,0, <=50K
49,169818,0, >50K
31,288419,0, <=50K
23,207546,0, <=50K
59,147707,0, <=50K
17,228373,0, <=50K
43,193882,7688, >50K
38,31033,7298, >50K
37,272950,0, <=50K
29,183523,0, <=50K
39,238415,0, >50K
31,19302,2202, <=50K
42,339671,8614, >50K
35,103260,0, >50K
39,79331,15024, >50K
40,135056,0, <=50K
66,142723,0, <=50K
30,188569,0, <=50K
43,57322,0, <=50K
47,178309,0, <=50K
45,166107,0, <=50K
31,53042,0, <=50K
33,155343,3103, >50K
32,35595,0, <=50K
28,429507,0, <=50K
50,159670,0, >50K
63,151210,0, <=50K
28,186792,0, <=50K
38,204640,0, <=50K
52,87205,0, <=50K
38,112847,0, >50K
41,107306,2174, <=50K
50,211319,0, <=50K
59,183606,0, <=50K
32,205390,0, <=50K
73,232871,2228, <=50K
52,101017,0, <=50K
57,114495,0, <=50K
35,183898,7298, >50K
51,163921,0, >50K
22,311764,0, <=50K
49,188330,0, >50K
22,267174,0, <=50K
46,36228,0, <=50K
48,199739,0, <=50K
52,185407,0, <=50K
43,206139,0, >50K
25,282063,0, <=50K
31,332379,0, <=50K
19,418324,0, <=50K
19,263338,0, <=50K
51,158948,0, >50K
51,221532,0, >50K
22,202920,99999, >50K
37,118909,0, <=50K
19,286469,0, <=50K
45,191914,0, <=50K
21,142766,0, <=50K
52,198744,0, <=50K
46,272780,0, <=50K
42,219553,0, <=50K
56,261232,0, <=50K
23,64292,0, <=50K
58,312131,0, <=50K
70,30713,0, <=50K
30,246439,0, <=50K
45,338105,0, <=50K
23,228243,0, <=50K
34,62463,0, <=50K
38,31603,0, <=50K
24,165054,0, <=50K
53,121618,0, <=50K
45,273194,3325, <=50K
21,163665,0, <=50K
21,538319,0, <=50K
34,238246,0, <=50K
32,244665,5178, >50K
21,131811,0, <=50K
63,231777,0, <=50K
23,156807,0, <=50K
28,236861,0, <=50K
29,229842,0, <=50K
25,190057,0, <=50K
44,55076,0, <=50K
18,152545,0, <=50K
26,153434,0, <=50K
47,171095,0, >50K
23,239322,0, <=50K
46,138999,0, <=50K
61,95450,5178, >50K
25,176520,0, <=50K
38,72338,0, >50K
60,386261,0, <=50K
23,235722,0, <=50K
36,128884,0, <=50K
46,187226,0, <=50K
32,298332,0, >50K
40,173607,0, <=50K
31,226756,0, <=50K
31,157887,0, >50K
32,171111,0, <=50K
21,126314,0, <=50K
63,174018,0, >50K
44,144778,0, >50K
42,201522,0, <=50K
23,22966,0, <=50K
30,399088,0, <=50K
24,282202,0, <=50K
42,102606,0, >50K
44,246862,0, >50K
27,508336,0, <=50K
27,263431,0, <=50K
22,235733,0, <=50K
68,107910,0, <=50K
55,184425,0, >50K
22,143062,0, <=50K
25,199545,0, <=50K
68,197015,0, <=50K
62,149617,0, <=50K
26,33610,0, <=50K
34,192002,0, >50K
68,67791,0, <=50K
42,445382,0, >50K
45,112283,0, <=50K
26,157249,0, <=50K
25,109872,0, <=50K
23,119838,0, <=50K
29,149943,0, <=50K
65,27012,0, <=50K
31,91666,0, <=50K
26,270276,0, <=50K
39,179271,0, >50K
44,161819,0, >50K
45,339681,1506, <=50K
26,219897,0, <=50K
26,91683,0, <=50K
36,188834,0, <=50K
38,187046,0, <=50K
39,191807,0, <=50K
52,179951,0, <=50K
39,324420,0, <=50K
41,66632,0, <=50K
42,121718,0, >50K
47,162034,0, <=50K
28,218990,0, <=50K
25,125863,0, <=50K
35,225330,0, <=50K
32,120426,0, <=50K
38,119741,0, >50K
44,32000,0, >50K
21,124242,0, <=50K
27,278581,0, <=50K
30,230224,0, >50K
30,204374,0, <=50K
45,188386,0, <=50K
20,164922,0, <=50K
57,195176,0, <=50K
43,166740,0, <=50K
50,156008,0, <=50K
28,162551,0, <=50K
25,211231,0, >50K
25,169990,0, <=50K
90,221832,0, <=50K
38,255454,0, <=50K
35,28160,0, <=50K
50,159219,0, >50K
26,103148,0, <=50K
39,165186,0, <=50K
56,31782,0, <=50K
24,249101,0, <=50K
46,243190,7688, >50K
18,153405,0, <=50K
37,329980,0, >50K
57,176079,0, <=50K
43,218542,0, <=50K
29,303446,0, <=50K
40,102606,0, >50K
44,483201,0, <=50K
77,144608,0, <=50K
30,226013,0, <=50K
21,165475,0, <=50K
66,263637,0, <=50K
40,201495,0, <=50K
68,213720,0, <=50K
64,170483,0, <=50K
26,214303,0, <=50K
32,190511,0, >50K
32,242150,0, <=50K
51,159755,0, >50K
50,147629,15024, >50K
49,268022,0, >50K
28,188711,0, <=50K
29,452205,0, <=50K
21,260847,0, <=50K
28,291374,0, <=50K
55,189933,0, <=50K
45,133969,0, >50K
35,330664,0, <=50K
31,672412,0, <=50K
26,122999,8614, >50K
30,111415,0, <=50K
33,217235,0, <=50K
40,121956,13550, >50K
23,120172,0, <=50K
35,343403,0, <=50K
48,104790,0, >50K
39,473547,0, <=50K
53,260106,0, <=50K
49,168232,0, >50K
31,348491,0, <=50K
36,24106,3103, >50K
60,197553,7688, >50K
29,421065,0, <=50K
54,138852,0, >50K
28,169631,0, <=50K
34,379412,0, <=50K
30,181992,0, <=50K
19,365640,0, <=50K
26,236564,0, <=50K
47,363418,0, >50K
50,112351,0, <=50K
30,204704,0, >50K
44,54611,0, <=50K
49,128132,0, >50K
75,30599,0, <=50K
37,379522,0, >50K
51,196504,0, <=50K
35,82552,0, <=50K
28,104024,0, <=50K
66,293114,1409, <=50K
72,74141,0, >50K
39,192337,0, <=50K
27,262478,0, <=50K
57,185072,0, <=50K
24,296045,2635, <=50K
28,246595,0, <=50K
23,54472,0, <=50K
31,331065,0, <=50K
23,161708,0, <=50K
31,264936,0, <=50K
27,113545,0, <=50K
30,212237,0, <=50K
31,170430,0, <=50K
34,173806,4865, <=50K
57,370890,0, <=50K
39,505119,0, >50K
23,193089,0, <=50K
24,33432,0, <=50K
36,103110,0, <=50K
32,160362,0, <=50K
35,204621,0, <=50K
36,35309,0, <=50K
23,154373,0, <=50K
47,194772,0, >50K
35,154410,0, <=50K
44,220563,0, <=50K
32,253354,0, <=50K
32,211699,0, >50K
63,167501,20051, >50K
34,229732,0, <=50K
47,185465,0, <=50K
27,335764,0, <=50K
23,460046,0, <=50K
19,33487,0, <=50K
50,176924,0, <=50K
49,213307,0, <=50K
36,83893,0, >50K
23,194102,0, <=50K
61,238611,0, <=50K
41,113597,0, <=50K
27,208406,0, >50K
53,274528,0, <=50K
17,60116,0, <=50K
23,196816,0, <=50K
53,166368,0, <=50K
28,303954,0, >50K
24,99386,0, <=50K
22,188569,0, <=50K
53,302868,0, >50K
18,283342,0, <=50K
24,233777,0, <=50K
20,170038,0, <=50K
30,261319,0, <=50K
37,367237,8614, >50K
34,126838,0, <=50K
19,354104,0, <=50K
20,176321,0, <=50K
47,85129,0, <=50K
20,376474,0, <=50K
22,62507,0, <=50K
42,111252,0, >50K
60,156889,0, <=50K
32,549430,0, <=50K
46,29696,0, >50K
66,98837,0, <=50K
37,86150,0, >50K
34,204991,0, <=50K
45,371886,0, <=50K
35,103605,0, <=50K
63,54851,0, <=50K
51,133050,0, >50K
36,126569,0, >50K
25,144259,0, <=50K
51,161482,0, <=50K
25,305449,0, <=50K
19,125010,0, <=50K
47,304133,0, <=50K
59,120617,0, <=50K
34,157747,0, >50K
40,297396,0, <=50K
42,121287,0, <=50K
28,308493,0, <=50K
37,49115,0, >50K
51,208302,0, >50K
25,304032,0, <=50K
31,207301,0, >50K
37,123211,0, >50K
42,33521,0, >50K
29,410351,0, <=50K
35,410034,0, <=50K
51,175339,0, >50K
22,27937,0, <=50K
49,168211,0, >50K
26,125680,0, <=50K
56,160829,0, <=50K
52,266529,0, >50K
61,115023,0, <=50K
47,224149,0, >50K
52,150930,0, <=50K
30,343699,0, <=50K
43,172826,99999, >50K
35,163392,0, <=50K
17,103810,0, <=50K
42,213821,0, >50K
26,211265,0, <=50K
58,160586,0, <=50K
66,146454,5556, >50K
30,203277,0, >50K
46,309895,0, <=50K
45,26522,0, >50K
57,103809,0, <=50K
25,90291,0, <=50K
21,181761,0, <=50K
37,35330,0, <=50K
45,135776,0, <=50K
61,188172,0, <=50K
39,179579,0, <=50K
42,193626,0, <=50K
20,108887,0, <=50K
23,199070,0, <=50K
25,441591,0, <=50K
47,185254,0, <=50K
24,109307,0, <=50K
20,81853,0, <=50K
35,23621,0, <=50K
44,145178,0, >50K
47,30575,0, <=50K
28,130620,0, <=50K
41,22155,0, <=50K
31,106437,0, <=50K
27,79787,0, <=50K
47,326857,5013, <=50K
44,81853,0, <=50K
61,120933,0, <=50K
42,153143,0, <=50K
46,27669,0, <=50K
46,105444,0, >50K
54,169785,0, <=50K
49,122493,0, <=50K
56,242670,0, <=50K
52,54933,0, <=50K
34,209317,0, <=50K
25,282631,0, <=50K
18,98044,0, <=50K
58,187487,0, <=50K
31,60186,0, <=50K
29,75648,0, <=50K
28,201175,0, <=50K
30,19302,0, <=50K
21,300812,0, <=50K
44,146659,0, >50K
75,101887,0, <=50K
66,117778,0, <=50K
26,60726,0, <=50K
33,201763,0, >50K
57,119253,15024, >50K
47,121124,0, >50K
41,220132,7298, >50K
21,60639,0, <=50K
17,195262,0, <=50K
61,113544,0, <=50K
47,331650,0, >50K
22,100587,0, <=50K
47,298130,0, <=50K
45,242391,0, >50K
32,197867,0, <=50K
59,151977,0, <=50K
38,277347,0, <=50K
33,125249,0, <=50K
41,222142,0, <=50K
51,270194,0, <=50K
42,169995,0, <=50K
27,359155,0, >50K
60,123992,0, <=50K
64,266080,0, <=50K
37,201531,0, >50K
54,179704,0, >50K
36,393673,0, >50K
34,244147,0, >50K
41,438696,0, >50K
35,207568,0, <=50K
63,54052,0, >50K
46,187581,0, <=50K
47,77102,0, <=50K
24,353010,0, <=50K
29,54131,0, <=50K
74,39890,0, <=50K
50,156877,0, >50K
22,355686,0, <=50K
48,300168,0, <=50K
30,488720,0, <=50K
32,157287,0, <=50K
39,184659,0, <=50K
49,214169,0, >50K
25,192149,0, <=50K
50,137253,0, >50K
44,373050,0, <=50K
65,90377,6767, <=50K
28,183151,0, <=50K
55,227158,0, <=50K
49,34021,0, <=50K
31,165148,0, <=50K
47,211668,0, >50K
45,358886,0, >50K
35,47707,0, <=50K
34,306982,0, <=50K
49,52590,0, <=50K
39,179352,0, <=50K
27,158156,0, <=50K
42,70055,0, <=50K
60,131852,0, >50K
64,177825,1055, <=50K
33,127215,0, >50K
23,175183,0, <=50K
45,142287,0, >50K
34,221324,0, <=50K
53,227602,0, <=50K
22,228452,0, <=50K
57,39380,0, <=50K
20,96862,0, <=50K
23,336360,0, <=50K
31,257644,0, <=50K
23,235853,0, <=50K
30,270577,0, <=50K
32,222900,0, >50K
42,99254,0, >50K
51,224763,0, <=50K
59,174056,15024, >50K
36,127306,0, <=50K
45,339506,0, <=50K
35,178322,0, >50K
33,189843,0, <=50K
43,160815,0, <=50K
60,207665,0, >50K
37,160402,0, >50K
35,170263,0, <=50K
36,184659,0, <=50K
38,338320,0, >50K
54,101017,0, <=50K
51,204322,0, >50K
45,241350,0, >50K
63,217994,0, <=50K
51,128143,0, >50K
58,164065,0, <=50K
64,78866,0, <=50K
20,236769,0, <=50K
44,239539,0, >50K
39,34028,0, <=50K
45,207847,0, <=50K
44,175935,0, >50K
22,218445,0, <=50K
63,215833,0, >50K
26,156976,0, <=50K
42,220647,0, <=50K
20,218343,0, <=50K
29,241431,7298, >50K
38,123983,0, <=50K
25,73289,0, <=50K
27,408623,0, <=50K
46,169180,0, <=50K
31,54929,0, <=50K
24,306779,0, <=50K
43,159549,0, >50K
23,482082,0, <=50K
32,286101,0, <=50K
44,167955,0, <=50K
40,209040,0, <=50K
38,105017,0, <=50K
23,27776,0, <=50K
19,242941,0, <=50K
41,118853,0, <=50K
48,119565,0, <=50K
23,196827,0, <=50K
47,275361,0, <=50K
42,225193,0, <=50K
17,329783,0, <=50K
29,107411,0, <=50K
21,258490,0, <=50K
18,120243,0, <=50K
31,219509,0, >50K
27,29174,0, <=50K
29,40083,0, <=50K
23,87528,0, <=50K
41,116379,0, >50K
46,216214,0, >50K
34,268051,0, <=50K
42,121718,0, <=50K
18,201901,0, <=50K
46,109089,0, <=50K
18,346382,0, <=50K
52,284129,0, >50K
56,143030,0, <=50K
21,212619,0, <=50K
22,199011,0, <=50K
31,118901,0, <=50K
41,129865,0, <=50K
25,157900,0, <=50K
43,349341,0, <=50K
45,158685,0, <=50K
26,386585,0, <=50K
90,52386,0, <=50K
45,246891,0, >50K
30,190385,0, >50K
42,37869,0, <=50K
20,217807,0, <=50K
53,149784,7688, >50K
64,201293,0, <=50K
56,128764,0, <=50K
42,27444,0, >50K
26,62438,0, >50K
31,151726,0, <=50K
40,29841,0, <=50K
58,131608,0, <=50K
41,110562,0, <=50K
58,190541,0, <=50K
62,33142,0, >50K
65,139272,99999, >50K
40,234633,0, <=50K
45,238386,0, >50K
22,460835,0, <=50K
23,243190,0, <=50K
63,97855,0, >50K
39,77146,0, >50K
37,200863,0, <=50K
25,41107,0, <=50K
56,77415,0, <=50K
32,236770,0, <=50K
53,173093,0, >50K
32,235124,0, <=50K
23,282604,7688, >50K
35,199288,0, <=50K
51,191659,0, >50K
19,43285,0, <=50K
41,160837,0, <=50K
22,230574,0, <=50K
23,176178,0, <=50K
36,116358,0, >50K
27,253873,0, <=50K
45,107787,0, <=50K
23,519627,0, <=50K
21,191460,0, <=50K
44,198282,15024, >50K
29,214858,0, >50K
36,64875,0, <=50K
18,675421,594, <=50K
62,134768,0, >50K
25,207342,0, <=50K
34,64830,0, <=50K
31,220066,14344, >50K
37,82521,15024, >50K
33,176711,0, <=50K
22,217421,0, <=50K
28,111900,0, <=50K
22,196943,0, <=50K
47,481987,0, >50K
67,184506,0, <=50K
20,121313,0, <=50K
34,158420,0, <=50K
