,epsilon,shokri_mi_adv,attack_adv,tpr,fpr,run,dimension
963,5.0,0.23535253227408143,0.6210418794688458,[0.         0.60377358 1.        ],[0.         0.36842105 1.        ],3,10
964,5.0,0.22780536246276067,0.6180770022647726,[0.         0.59622642 1.        ],[0.         0.36842105 1.        ],4,10
965,5.0,0.15239040998723224,0.5828832443443104,[0.         0.53584906 1.        ],[0.         0.38345865 1.        ],5,10
966,5.0,0.254050219889346,0.6410345262096774,[0.         0.57735849 1.        ],[0.         0.32330827 1.        ],6,10
967,5.0,0.09597105972478365,0.5499520047256885,[0.         0.52830189 1.        ],[0.         0.43233083 1.        ],7,10
968,5.0,0.14885799404170802,0.5713198211057189,[0.         0.59622642 1.        ],[0.         0.44736842 1.        ],8,10
969,5.0,0.17876294509859553,0.5968250065313273,[0.        0.5509434 1.       ],[0.         0.37218045 1.        ],9,10
970,7.0,0.09228259327564192,0.5460465774757557,[0.         0.54716981 1.        ],[0.         0.45488722 1.        ],0,10
971,7.0,0.2089374379344588,0.6104577908441832,[0.         0.57735849 1.        ],[0.         0.36842105 1.        ],1,10
972,7.0,0.2237906085969641,0.6343582318371519,[0.         0.52830189 1.        ],[0.         0.30451128 1.        ],2,10
973,7.0,0.10766066108667893,0.5460950691820844,[0.         0.63773585 1.        ],[0.         0.53007519 1.        ],3,10
974,7.0,0.17137182579089233,0.585819835180449,[0.         0.58490566 1.        ],[0.         0.41353383 1.        ],4,10
975,7.0,0.22750744786494537,0.6410540573820958,[0.         0.51698113 1.        ],[0.         0.28947368 1.        ],5,10
976,7.0,0.19809902113775002,0.5831943186692722,[0.         0.69433962 1.        ],[0.        0.4962406 1.       ],6,10
977,7.0,0.2238473542346432,0.6296996498380707,[0.         0.54339623 1.        ],[0.         0.31954887 1.        ],7,10
978,7.0,0.2091076748474961,0.6009036144578312,[0.         0.62264151 1.        ],[0.         0.41353383 1.        ],8,10
979,7.0,0.19818413959426862,0.5801859717598439,[0.         0.71698113 1.        ],[0.         0.51879699 1.        ],9,10
980,9.0,0.25396510143282736,0.6484362044376638,[0.         0.55471698 1.        ],[0.         0.30075188 1.        ],0,10
981,9.0,0.1035182295361044,0.5534602253578912,[0.         0.53584906 1.        ],[0.         0.43233083 1.        ],1,10
982,9.0,0.24699957440771736,0.6067622423075508,[0.         0.70188679 1.        ],[0.         0.45488722 1.        ],2,10
983,9.0,0.20531990353241591,0.6001688744930305,[0.         0.61509434 1.        ],[0.         0.40977444 1.        ],3,10
984,9.0,0.15261739253794865,0.5733853583999563,[0.         0.59622642 1.        ],[0.         0.44360902 1.        ],4,10
985,9.0,0.21700950489431114,0.5880686724930049,[0.        0.7245283 1.       ],[0.        0.5075188 1.       ],5,10
986,9.0,0.28046531422896864,0.6512624330527926,[0.         0.60377358 1.        ],[0.         0.32330827 1.        ],6,10
987,9.0,0.21306568307561352,0.5936241568901245,[0.        0.6754717 1.       ],[0.         0.46240602 1.        ],7,10
988,9.0,0.1374946800964676,0.5680885741583769,[0.         0.57358491 1.        ],[0.         0.43609023 1.        ],8,10
989,9.0,0.12632997588310396,0.558420258479302,[0.         0.60377358 1.        ],[0.         0.47744361 1.        ],9,10
